id,name,role,institution,country,works_count,cited_by_count,h_index
"https://openalex.org/A5100457678","Zhe Chen","Professor / Expert","","",2837,55560,101
"https://openalex.org/A5029413844","Robin Murray","Professor / Expert","","",2834,162084,196
"https://openalex.org/A5019356592","J. B. Singh","Professor / Expert","","",2833,139929,154
"https://openalex.org/A5134873661","Mark Bowden","Student / Beginner","","",2832,0,0
"https://openalex.org/A5028085268","Ignacio I. Wistuba","Professor / Expert","","",2831,105245,154
"https://openalex.org/A5100667614","V. Gupta","Associate Professor","","",2829,2366,25
"https://openalex.org/A5035758112","Mercouri G. Kanatzidis","Professor / Expert","","",2826,190487,199
"https://openalex.org/A5032900701","Masatoshi Kudo","Professor / Expert","","",2823,126638,145
"https://openalex.org/A5079424258","Leyla Işık","Assistant Professor / Researcher","","",2822,2200,17
"https://openalex.org/A5070624497","Mana M. Parast","Professor / Expert","","",2820,7474,44
"https://openalex.org/A5005358303","R. Gupta","Assistant Professor / Researcher","","",2818,1054,13
"https://openalex.org/A5003010065","Massimo Filippi","Professor / Expert","","",2817,125672,154
"https://openalex.org/A5003379719","Jean‐Louis Vincent","Professor / Expert","","",2817,257763,198
"https://openalex.org/A5017177249","Michael Weller","Professor / Expert","","",2815,166290,176
"https://openalex.org/A5134986009","Chia-Feng Tsai","Student / Beginner","","",2810,0,0
"https://openalex.org/A5021278551","Sharon Walsh","Professor / Expert","","",2801,14639,57
"https://openalex.org/A5031550729","Alberto Briganti","Professor / Expert","","",2801,44427,97
"https://openalex.org/A5088028306","Harlan M. Krumholz","Professor / Expert","","",2800,212746,216
"https://openalex.org/A5041612225","Ernest E. Moore","Professor / Expert","","",2799,93948,153
"https://openalex.org/A5060806470","Josef Finsterer","Professor / Expert","","",2798,18655,62
"https://openalex.org/A5014142259","Αpostolos Trichas","Postdoc / Early Career","","",2797,312,9
"https://openalex.org/A5046863413","Thomas Shimizu","Associate Professor","","",2795,6917,27
"https://openalex.org/A5059307323","Yuri Corilo","Associate Professor","","",2795,2348,29
"https://openalex.org/A5091266202","Dusit Niyato","Professor / Expert","","",2794,88761,135
"https://openalex.org/A5100365785","Sanjeev Sharma","Professor / Expert","","",2791,33203,76
"https://openalex.org/A5135096077","Yi-Ting Wang","Student / Beginner","","",2790,0,0
"https://openalex.org/A5135281741","Yi-Ting Wang","Student / Beginner","","",2790,0,0
"https://openalex.org/A5017574831","Jing Zhang","Assistant Professor / Researcher","","",2789,776,14
"https://openalex.org/A5077736575","Song Feng","Professor / Expert","","",2786,9399,49
"https://openalex.org/A5025419127","Irena Kushner","Student / Beginner","","",2785,34,1
"https://openalex.org/A5037750455","Lee A. Denson","Professor / Expert","","",2781,25026,72
"https://openalex.org/A5068882254","Jun Li","Postdoc / Early Career","","",2778,325,7
"https://openalex.org/A5066919651","David Lester","Professor / Expert","","",2773,39685,76
"https://openalex.org/A5089297467","Reinhard Dummer","Professor / Expert","","",2770,128912,154
"https://openalex.org/A5060998599","Whitney Cranshaw","Assistant Professor / Researcher","","",2769,1823,19
"https://openalex.org/A5040143921","Jansen Zuanon","Professor / Expert","","",2763,11756,51
"https://openalex.org/A5080515342","Bo Wang","Professor / Expert","","",2758,7982,41
"https://openalex.org/A5064146582","Christoforos Pavlou","Postdoc / Early Career","","",2756,143,4
"https://openalex.org/A5035013697","Claudiu T. Supuran","Professor / Expert","","",2754,130914,153
"https://openalex.org/A5043957313","Hyeon Jeong Kim","Postdoc / Early Career","","",2747,962,10
"https://openalex.org/A5073522064","Giuseppe Lippi","Professor / Expert","","",2747,90436,124
"https://openalex.org/A5046629853","Gregg W. Stone","Professor / Expert","","",2746,167174,195
"https://openalex.org/A5100335103","Young Ho Kim","Professor / Expert","","",2746,49222,89
"https://openalex.org/A5004083823","Christer Jansson","Professor / Expert","","",2743,9226,51
"https://openalex.org/A5017618655","M. J. White","Professor / Expert","","",2743,175045,176
"https://openalex.org/A5027320968","Martin McKee","Professor / Expert","","",2743,259674,173
"https://openalex.org/A5043559433","B. Stugu","Professor / Expert","","",2743,142290,158
"https://openalex.org/A5100382429","Wang Li","Professor / Expert","","",2742,14918,56
"https://openalex.org/A5100768678","T. Adye","Professor / Expert","","",2741,145189,162
"https://openalex.org/A5068730007","Tasawar Hayat","Professor / Expert","","",2740,133515,148
"https://openalex.org/A5133786137","Beata Meluch","Student / Beginner","","",2737,0,0
"https://openalex.org/A5135097662","Tong Zhang","Student / Beginner","","",2736,0,0
"https://openalex.org/A5135247596","Chia-Feng Tsai","Student / Beginner","","",2736,0,0
"https://openalex.org/A5064378373","Frederik Barkhof","Professor / Expert","","",2734,158510,180
"https://openalex.org/A5085369757","Joel T. Mague","Professor / Expert","","",2726,13420,52
"https://openalex.org/A5021241280","Jonathan Pevsner","Professor / Expert","","",2724,14926,59
"https://openalex.org/A5030258071","Peter J. Barnes","Professor / Expert","","",2720,222857,217
"https://openalex.org/A5115739212","Sw. Banerjee","Professor / Expert","","",2720,190766,164
"https://openalex.org/A5100345666","Yu Liu","Professor / Expert","","",2718,69003,115
"https://openalex.org/A5041704528","G. N. Taylor","Professor / Expert","","",2714,166196,177
"https://openalex.org/A5085434984","Jens J. Holst","Professor / Expert","","",2714,160392,193
"https://openalex.org/A5056808142","Jung Ho Kim","Assistant Professor / Researcher","","",2712,803,14
"https://openalex.org/A5083991449","Walter C. Willett","Professor / Expert","","",2712,404258,314
"https://openalex.org/A5134872036","Charles Ansong","Student / Beginner","","",2712,0,0
"https://openalex.org/A5134969156","Ryan McClure","Student / Beginner","","",2710,0,0
"https://openalex.org/A5070378593","Philippe Ciais","Professor / Expert","","",2708,227419,222
"https://openalex.org/A5035224025","Yoshiyuki Kawazoe","Professor / Expert","","",2705,48207,95
"https://openalex.org/A5015190461","Josep Tabernero","Professor / Expert","","",2704,127950,147
"https://openalex.org/A5086927005","Bruce A. Smith","Associate Professor","","",2699,4898,37
"https://openalex.org/A5080494895","Ravi Kukkadapu","Professor / Expert","","",2695,10507,59
"https://openalex.org/A5106499574","K. Satô","Professor / Expert","","",2690,140116,157
"https://openalex.org/A5049411008","JoAnn E. Manson","Professor / Expert","","",2686,258833,257
"https://openalex.org/A5012756209","Konstantin А. Lyssenko","Professor / Expert","","",2685,15649,52
"https://openalex.org/A5133898754","Juan Moisés de la Serna de la Serna","Student / Beginner","","",2685,0,0
"https://openalex.org/A5014196937","Edward R. T. Tiekink","Professor / Expert","","",2684,24506,67
"https://openalex.org/A5028169517","A. Zhemchugov","Professor / Expert","","",2681,120314,147
"https://openalex.org/A5006752603","P. Chang","Professor / Expert","","",2678,161318,169
"https://openalex.org/A5100456227","Yan Zhang","Professor / Expert","","",2676,37680,87
"https://openalex.org/A5077506130","Edward Miguel","Professor / Expert","","",2668,35868,71
"https://openalex.org/A5036357902","Philip S. Yu","Professor / Expert","","",2667,136813,168
"https://openalex.org/A5052263288","O. Brandt","Professor / Expert","","",2664,198108,183
"https://openalex.org/A5090341915","J.L. Wardell","Associate Professor","","",2662,6393,35
"https://openalex.org/A5030280190","Frank R. Fronczek","Professor / Expert","","",2660,24969,67
"https://openalex.org/A5032114486","MacDonald J. Christie","Professor / Expert","","",2660,22689,78
"https://openalex.org/A5042807344","B. S. Acharya","Professor / Expert","","",2653,158578,155
"https://openalex.org/A5063753198","Elin Lundstad","Postdoc / Early Career","","",2653,387,6
"https://openalex.org/A5007740742","Christoph Hiemke","Professor / Expert","","",2650,19779,63
"https://openalex.org/A5134944519","Matthew McGraw","Student / Beginner","","",2649,0,0
"https://openalex.org/A5059778310","Ian P. Stolerman","Professor / Expert","","",2645,13232,60
"https://openalex.org/A5016139987","Roxana Mehran","Professor / Expert","","",2644,155978,172
"https://openalex.org/A5000439325","Tae Hyong Kim","Professor / Expert","","",2643,8321,43
"https://openalex.org/A5005228083","Christodoulos Stefanadis","Professor / Expert","","",2640,70241,116
"https://openalex.org/A5012652688","Nicholas G. Martin","Professor / Expert","","",2638,228700,219
"https://openalex.org/A5042511375","Bryan Killinger","Postdoc / Early Career","","",2637,143,6
"https://openalex.org/A5100743975","Y. Yang","Professor / Expert","","",2636,125360,162
"https://openalex.org/A5089272383","Gérémy Clair","Associate Professor","","",2635,3970,32
"https://openalex.org/A5048196698","Luigi Ferrucci","Professor / Expert","","",2634,278862,239
"https://openalex.org/A5065516180","María Victoria Valtierra","Student / Beginner","","",2634,9,2
"https://openalex.org/A5100640276","Anil K. Sood","Professor / Expert","","",2634,167066,167
"https://openalex.org/A5063560980","J. Mueller","Professor / Expert","","",2633,169185,176
"https://openalex.org/A5101847617","C. Chen","Professor / Expert","","",2633,154451,166
"https://openalex.org/A5042178740","K. N. Houk","Professor / Expert","","",2632,119943,158
"https://openalex.org/A5047547279","J. Conway","Professor / Expert","","",2627,135394,153
"https://openalex.org/A5067499997","Marc N. Potenza","Professor / Expert","","",2626,69865,132
"https://openalex.org/A5044298471","Kari Rissanen","Professor / Expert","","",2625,35258,81
"https://openalex.org/A5028679667","Hisashi Yamamoto","Professor / Expert","","",2622,37862,104
"https://openalex.org/A5052545953","Б. А. Трофимов","Professor / Expert","","",2622,15396,46
"https://openalex.org/A5020631676","Scott A. Lindsay","Assistant Professor / Researcher","","",2621,1162,14
"https://openalex.org/A5100381911","Qiang Zhang","Professor / Expert","","",2620,176669,209
"https://openalex.org/A5134824153","Janet Jansson","Student / Beginner","","",2619,0,0
"https://openalex.org/A5056536713","Samuel Johnson","Assistant Professor / Researcher","","",2616,2069,19
"https://openalex.org/A5076426660","Funda Meric‐Bernstam","Professor / Expert","","",2616,107060,147
"https://openalex.org/A5047007168","R. W. Moore","Professor / Expert","","",2615,141904,158
"https://openalex.org/A5056865783","Matthew McGraw","Assistant Professor / Researcher","","",2613,992,15
"https://openalex.org/A5072603502","M. Iwasaki","Professor / Expert","","",2612,113735,147
"https://openalex.org/A5027213857","John J.V. McMurray","Professor / Expert","","",2611,354342,232
"https://openalex.org/A5090970652","Jin‐Young Kim","Assistant Professor / Researcher","","",2609,1390,17
"https://openalex.org/A5100410352","Hong Liu","Professor / Expert","","",2609,86469,134
"https://openalex.org/A5008881437","Wei Zhang","Professor / Expert","","",2605,40736,85
"https://openalex.org/A5044555614","Mark Lautens","Professor / Expert","","",2605,38951,100
"https://openalex.org/A5085403239","Qiang Wang","Professor / Expert","","",2601,16934,68
"https://openalex.org/A5100408669","Hua Zhang","Professor / Expert","","",2600,191464,205
"https://openalex.org/A5084956562","Masakazu Iwai","Associate Professor","","",2598,3707,26
"https://openalex.org/A5038029240","Holger Braunschweig","Professor / Expert","","",2597,39300,92
"https://openalex.org/A5058470461","B Bernstein","Professor / Expert","","",2597,135426,118
"https://openalex.org/A5100371271","Sheng Wang","Assistant Professor / Researcher","","",2596,1266,18
"https://openalex.org/A5091070572","Wilbert S. Aronow","Professor / Expert","","",2593,55172,83
"https://openalex.org/A5087348557","Antônio R. Panizzi","Associate Professor","","",2591,6188,38
"https://openalex.org/A5064121884","Arthur Brant","Assistant Professor / Researcher","","",2590,810,13
"https://openalex.org/A5033023115","Brian Druker","Professor / Expert","","",2588,95984,135
"https://openalex.org/A5049634384","Amy G. Vandergast","Associate Professor","","",2588,1605,22
"https://openalex.org/A5059645286","Robert West","Professor / Expert","","",2587,99681,132
"https://openalex.org/A5100404176","Qing Li","Professor / Expert","","",2583,38971,80
"https://openalex.org/A5045624486","Harald Pfeiffer","Professor / Expert","","",2580,83673,100
"https://openalex.org/A5112434001","Dieter Metze","Professor / Expert","","",2580,14452,58
"https://openalex.org/A5034592694","Thomas Metz","Professor / Expert","","",2577,21555,80
"https://openalex.org/A5017158901","Adrian Furnham","Professor / Expert","","",2574,93560,145
"https://openalex.org/A5015501263","Stephen M. Stahl","Professor / Expert","","",2570,29864,88
"https://openalex.org/A5017808266","Jinde Cao","Professor / Expert","","",2567,100428,145
"https://openalex.org/A5050630882","Licheng Jiao","Professor / Expert","","",2566,57059,102
"https://openalex.org/A5100718800","A. V. Gritsan","Professor / Expert","","",2563,169443,158
"https://openalex.org/A5081249912","Myoung Soo Kim","Professor / Expert","","",2559,10787,49
"https://openalex.org/A5017505906","Jos Prickaerts","Professor / Expert","","",2557,15939,69
"https://openalex.org/A5024159880","Nicola Maffulli","Professor / Expert","","",2556,93931,140
"https://openalex.org/A5100425671","Li Zhang","Professor / Expert","","",2555,82273,121
"https://openalex.org/A5015524075","Tilman Spohn","Professor / Expert","","",2551,20996,69
"https://openalex.org/A5028780342","Shi Xue Dou","Professor / Expert","","",2549,136974,188
"https://openalex.org/A5112239741","Norihiro Ueshima","Assistant Professor / Researcher","","",2546,396,11
"https://openalex.org/A5026132307","A. J. Beddall","Professor / Expert","","",2540,197332,189
"https://openalex.org/A5038163975","Elizabeth Bush","Assistant Professor / Researcher","","",2539,460,11
"https://openalex.org/A5109833501","Zhao Zhao","Associate Professor","","",2538,3715,26
"https://openalex.org/A5072097825","Kläus Müllen","Professor / Expert","","",2532,179045,186
"https://openalex.org/A5076394173","Amy Schmid","Associate Professor","","",2532,2213,27
"https://openalex.org/A5023958825","Kazuaki Chayama","Professor / Expert","","",2531,83747,129
"https://openalex.org/A5040799512","Eileen Shiuan","Postdoc / Early Career","","",2530,718,10
"https://openalex.org/A5017266796","J. Albert","Professor / Expert","","",2529,138607,157
"https://openalex.org/A5029242864","Colleen Hui","Postdoc / Early Career","","",2525,156,8
"https://openalex.org/A5079500427","M. Paulini","Professor / Expert","","",2524,135099,153
"https://openalex.org/A5109160404","Michaël Grätzel","Professor / Expert","","",2522,452356,304
"https://openalex.org/A5114377868","L. Lista","Professor / Expert","","",2520,135318,152
"https://openalex.org/A5133907031","Juan Moisés de la Serna Tuya","Student / Beginner","","",2519,0,0
"https://openalex.org/A5018798138","Eric Tytell","Associate Professor","","",2518,3281,27
"https://openalex.org/A5069451255","Pratha Sah","Associate Professor","","",2518,4343,30
"https://openalex.org/A5031484004","V. Sharma","Professor / Expert","","",2514,172777,164
"https://openalex.org/A5030343009","Antonio Colombo","Professor / Expert","","",2513,114672,155
"https://openalex.org/A5100633632","Yue Wang","Professor / Expert","","",2510,15049,55
"https://openalex.org/A5063718436","Jae‐Hoon Kim","Associate Professor","","",2508,6308,37
"https://openalex.org/A5100401143","Wei Zheng","Professor / Expert","","",2505,112038,148
"https://openalex.org/A5027189790","Atsuhiro Osuka","Professor / Expert","","",2504,49394,105
"https://openalex.org/A5100368058","Na Li","Professor / Expert","","",2504,75329,124
"https://openalex.org/A5108039384","S. A. Çetin","Professor / Expert","","",2504,121855,149
"https://openalex.org/A5021090793","Lars Arendt‐Nielsen","Professor / Expert","","",2498,75294,134
"https://openalex.org/A5100629817","M. Martı́nez","Professor / Expert","","",2496,145424,163
"https://openalex.org/A5060127274","G. Della Ricca","Professor / Expert","","",2493,133080,152
"https://openalex.org/A5046310439","Carla Simone Pavanelli","Associate Professor","","",2492,4234,25
"https://openalex.org/A5046345178","Marc Ladanyi","Professor / Expert","","",2492,210316,205
"https://openalex.org/A5037436415","C. Dallapiccola","Professor / Expert","","",2491,143134,158
"https://openalex.org/A5083199032","Vladimir N. Uversky","Professor / Expert","","",2490,107720,155
"https://openalex.org/A5100326547","Sung Woo Kim","Professor / Expert","","",2487,33227,91
"https://openalex.org/A5000308170","Angela Dispenzieri","Professor / Expert","","",2485,99559,145
"https://openalex.org/A5107251665","R. J. Barlow","Professor / Expert","","",2485,89328,134
"https://openalex.org/A5042137089","K. Lim","Student / Beginner","","",2482,12,2
"https://openalex.org/A5110501107","Liang Liang","Associate Professor","","",2481,2975,22
"https://openalex.org/A5014413794","C. P. Hays","Professor / Expert","","",2479,143584,158
"https://openalex.org/A5068744113","C. Guedes Soares","Professor / Expert","","",2479,60281,105
"https://openalex.org/A5107211189","Alex Alex","Assistant Professor / Researcher","","",2479,1100,11
"https://openalex.org/A5038667320","Andrzej Katrusiak","Professor / Expert","","",2476,10745,44
"https://openalex.org/A5100391883","Wei Wang","Professor / Expert","","",2476,75715,112
"https://openalex.org/A5108166785","K. Bloom","Professor / Expert","","",2475,127416,149
"https://openalex.org/A5021022035","John A. Kellum","Professor / Expert","","",2472,112608,154
"https://openalex.org/A5101454429","Akihisa Inoue","Professor / Expert","","",2469,93322,126
"https://openalex.org/A5029106022","G. Mitselmakher","Professor / Expert","","",2468,215479,177
"https://openalex.org/A5056109933","D. Blöch","Professor / Expert","","",2468,186441,162
"https://openalex.org/A5031215077","J. M. Izen","Professor / Expert","","",2464,149954,165
"https://openalex.org/A5053911734","R. Shane Tubbs","Professor / Expert","","",2464,41922,83
"https://openalex.org/A5060091206","Heiko Traupe","Professor / Expert","","",2464,12880,56
"https://openalex.org/A5100414285","Ying Liu","Professor / Expert","","",2464,93427,118
"https://openalex.org/A5107173477","S. W. Lee","Professor / Expert","","",2464,126214,151
"https://openalex.org/A5135565223","Valentina Stanley","Student / Beginner","","",2464,0,0
"https://openalex.org/A5135586812","Kathleen M Fisch","Student / Beginner","","",2464,0,0
"https://openalex.org/A5135594759","Louise C Laurent","Student / Beginner","","",2464,0,0
"https://openalex.org/A5072119772","Ying Ying","Associate Professor","","",2463,3903,25
"https://openalex.org/A5090227372","M. Franklin","Professor / Expert","","",2461,140019,160
"https://openalex.org/A5005099850","Clifford R. Jack","Professor / Expert","","",2456,210940,203
"https://openalex.org/A5074738902","Yehuda Shoenfeld","Professor / Expert","","",2455,99303,145
"https://openalex.org/A5087003938","D. Gareth Evans","Professor / Expert","","",2455,135168,183
"https://openalex.org/A5134871345","Scott Lea","Student / Beginner","","",2454,5,1
"https://openalex.org/A5044578338","A. V. Filippenko","Professor / Expert","","",2451,144799,158
"https://openalex.org/A5100773343","Xuemin Shen","Professor / Expert","","",2451,99409,149
"https://openalex.org/A5074750801","Kara Mannor","Postdoc / Early Career","","",2450,128,4
"https://openalex.org/A5013365638","Ji Hoon Kim","Professor / Expert","","",2449,16297,50
"https://openalex.org/A5080921373","David J. Hunter","Professor / Expert","","",2446,210585,205
"https://openalex.org/A5007949292","P. K. Behera","Professor / Expert","","",2445,104583,137
"https://openalex.org/A5108537547","Scott Baker","Professor / Expert","","",2445,7363,44
"https://openalex.org/A5052504518","Toni K. Choueiri","Professor / Expert","","",2443,127632,150
"https://openalex.org/A5100374993","Jianjun Liu","Professor / Expert","","",2442,107562,131
"https://openalex.org/A5005208943","Ping Wang","Professor / Expert","","",2441,5927,42
"https://openalex.org/A5000750846","Farhad Ravandi","Professor / Expert","","",2440,68971,127
"https://openalex.org/A5014770642","A.M. Edwards","Professor / Expert","","",2440,21601,79
"https://openalex.org/A5061275811","Владик Крейнович","Professor / Expert","","",2440,12081,45
"https://openalex.org/A5040188499","S. Giagu","Professor / Expert","","",2437,139927,155
"https://openalex.org/A5106511527","A. Warburton","Professor / Expert","","",2437,136157,156
"https://openalex.org/A5072378199","Johann S. de Bono","Professor / Expert","","",2436,135359,161
"https://openalex.org/A5036364090","Per Svenningsson","Professor / Expert","","",2434,30633,91
"https://openalex.org/A5041938298","anon anon","Postdoc / Early Career","","",2433,943,10
"https://openalex.org/A5049847263","Vanessa Bailey","Associate Professor","","",2433,8005,37
"https://openalex.org/A5048380048","John V. Heymach","Professor / Expert","","",2431,68224,130
"https://openalex.org/A5067403270","Alan J. Lough","Professor / Expert","","",2429,31347,87
"https://openalex.org/A5026175078","William Ewart Gladstone","Associate Professor","","",2423,4325,34
"https://openalex.org/A5050296510","S. M. Gibson","Professor / Expert","","",2423,176478,175
"https://openalex.org/A5089471293","Ji Yeon Kim","Professor / Expert","","",2423,7551,46
"https://openalex.org/A5002194740","Jennifer Pett‐Ridge","Professor / Expert","","",2422,17806,72
"https://openalex.org/A5100355322","Xiaogang Li","Professor / Expert","","",2422,56738,115
"https://openalex.org/A5107247482","S. Choi","Professor / Expert","","",2421,127630,149
"https://openalex.org/A5049875695","M. Erdmann","Professor / Expert","","",2420,131303,155
"https://openalex.org/A5059980683","Ivana Cı́sařová","Professor / Expert","","",2419,16181,52
"https://openalex.org/A5081714379","Warren K. Bickel","Professor / Expert","","",2417,43300,101
"https://openalex.org/A5008372095","Mark D. Griffiths","Professor / Expert","","",2416,128532,171
"https://openalex.org/A5106497162","H. P. Beck","Professor / Expert","","",2416,157511,176
"https://openalex.org/A5067884516","Mark Scheel","Professor / Expert","","",2413,15921,72
"https://openalex.org/A5106974091","J. Ocariz","Professor / Expert","","",2410,136317,159
"https://openalex.org/A5004952410","Kelsey Lucas","Assistant Professor / Researcher","","",2409,671,11
"https://openalex.org/A5076330040","G. Watts","Professor / Expert","","",2407,180689,179
"https://openalex.org/A5076827562","F. Filthaut","Professor / Expert","","",2407,140469,153
"https://openalex.org/A5047965868","Paul R. Raithby","Professor / Expert","","",2404,24497,63
"https://openalex.org/A5030756029","Dumitru Bǎleanu","Professor / Expert","","",2402,86802,124
"https://openalex.org/A5090672942","Andrei Sourakov","Assistant Professor / Researcher","","",2402,1347,15
"https://openalex.org/A5070036826","Glen B. Deacon","Professor / Expert","","",2400,26851,62
"https://openalex.org/A5075323817","B. Yabsley","Professor / Expert","","",2399,129233,158
"https://openalex.org/A5045838478","Viqar Uddin Ahmad","Associate Professor","","",2398,6525,40
"https://openalex.org/A5037328125","Thomas Klockgether","Professor / Expert","","",2397,43074,104
"https://openalex.org/A5049892384","Ian J. Deary","Professor / Expert","","",2397,173079,200
"https://openalex.org/A5006851261","William J. McKenna","Professor / Expert","","",2395,108877,163
"https://openalex.org/A5026206882","Gideon Koren","Professor / Expert","","",2392,95374,143
"https://openalex.org/A5027928063","Kim Wolff","Associate Professor","","",2392,4434,33
"https://openalex.org/A5049585448","Arndt Hartmann","Professor / Expert","","",2391,44635,98
"https://openalex.org/A5100683988","R. W. L. Jones","Professor / Expert","","",2389,178155,168
"https://openalex.org/A5106315352","M. Pierini","Professor / Expert","","",2388,123664,150
"https://openalex.org/A5107464338","N. Zhou","Professor / Expert","","",2387,146777,159
"https://openalex.org/A5016202220","C. Tully","Professor / Expert","","",2386,120662,145
"https://openalex.org/A5019474609","Séverine Vermeire","Professor / Expert","","",2386,111609,164
"https://openalex.org/A5050356892","Charles B. Nemeroff","Professor / Expert","","",2382,111862,167
"https://openalex.org/A5011047964","Tao Li","Assistant Professor / Researcher","","",2379,1393,18
"https://openalex.org/A5018976124","Tae-Young Kim","Associate Professor","","",2378,2938,27
"https://openalex.org/A5034365278","Dirk Schadendorf","Professor / Expert","","",2378,223998,183
"https://openalex.org/A5063941923","P. Thuéry","Professor / Expert","","",2378,16136,62
"https://openalex.org/A5088679899","Tony Chiang","Assistant Professor / Researcher","","",2378,712,11
"https://openalex.org/A5031201037","Graham A. Colditz","Professor / Expert","","",2375,231184,247
"https://openalex.org/A5050614301","Todd K. Shackelford","Professor / Expert","","",2375,33261,94
"https://openalex.org/A5022768838","I. Gorelov","Professor / Expert","","",2373,135198,159
"https://openalex.org/A5100434028","Lei Zhang","Professor / Expert","","",2373,39363,88
"https://openalex.org/A5100775902","Laurent Maron","Professor / Expert","","",2372,25301,79
"https://openalex.org/A5008936786","Johannes Bagnoli","Assistant Professor / Researcher","","",2371,1263,13
"https://openalex.org/A5019133187","Graham G. Giles","Professor / Expert","","",2371,123077,165
"https://openalex.org/A5081312498","Young Song","Professor / Expert","","",2371,8374,42
"https://openalex.org/A5100429324","Sung‐Hoon Kim","Professor / Expert","","",2371,49287,95
"https://openalex.org/A5100460917","Hui Wang","Professor / Expert","","",2370,26166,73
"https://openalex.org/A5025870220","Philip Scheltens","Professor / Expert","","",2369,188722,178
"https://openalex.org/A5035306881","Anjali Seth","Assistant Professor / Researcher","","",2368,883,18
"https://openalex.org/A5063630764","John C. Morris","Professor / Expert","","",2367,234966,213
"https://openalex.org/A5100386630","Shuo Li","Professor / Expert","","",2367,51656,85
"https://openalex.org/A5074788196","Fang Liu","Associate Professor","","",2365,5414,39
"https://openalex.org/A5051555808","Martine Cador","Professor / Expert","","",2363,8805,50
"https://openalex.org/A5090578339","Hiroshi Nakamura","Professor / Expert","","",2363,24565,72
"https://openalex.org/A5068296211","G. Gomez Ceballos","Professor / Expert","","",2362,123246,149
"https://openalex.org/A5100601229","S. Tosi","Professor / Expert","","",2362,121614,150
"https://openalex.org/A5053074659","Loı̈c Le Marchand","Professor / Expert","","",2361,98651,141
"https://openalex.org/A5101862104","Hui Xiong","Professor / Expert","","",2360,45759,89
"https://openalex.org/A5002177924","B. Blumenfeld","Professor / Expert","","",2359,124543,149
"https://openalex.org/A5024766312","Peter H. Adler","Professor / Expert","","",2359,8428,42
"https://openalex.org/A5025944326","Mat­thias Zeller","Professor / Expert","","",2359,18553,61
"https://openalex.org/A5106382331","M. Gallinaro","Professor / Expert","","",2358,134660,152
"https://openalex.org/A5033717261","O. Schneider","Professor / Expert","","",2355,136889,144
"https://openalex.org/A5035627473","William A. Goddard","Professor / Expert","","",2353,177827,184
"https://openalex.org/A5108337108","Y. Wu","Professor / Expert","","",2353,112245,146
"https://openalex.org/A5081499203","Rui L. Reis","Professor / Expert","","",2351,102860,147
"https://openalex.org/A5034165453","Seeram Ramakrishna","Professor / Expert","","",2349,180001,197
"https://openalex.org/A5036163332","Amirhossein Sahebkar","Professor / Expert","","",2348,240601,176
"https://openalex.org/A5057871048","David L. Kaplan","Professor / Expert","","",2348,166381,196
"https://openalex.org/A5013507311","Craig Hacking","Postdoc / Early Career","","",2344,420,9
"https://openalex.org/A5032850756","Vince D. Calhoun","Professor / Expert","","",2342,108415,150
"https://openalex.org/A5037658956","L. Fabbri","Professor / Expert","","",2342,160473,174
"https://openalex.org/A5042202815","Jean‐Yves Blay","Professor / Expert","","",2342,94707,157
"https://openalex.org/A5072449178","V. Bhatnagar","Professor / Expert","","",2341,130635,149
"https://openalex.org/A5106313080","A. Rossi","Professor / Expert","","",2341,148881,162
"https://openalex.org/A5013003026","Frank Lammert","Professor / Expert","","",2340,31335,91
"https://openalex.org/A5002279235","Ron Waksman","Professor / Expert","","",2339,55265,109
"https://openalex.org/A5048675362","Pasi A. Jänne","Professor / Expert","","",2339,126649,163
"https://openalex.org/A5034597750","Ricardo Amils","Professor / Expert","","",2338,19874,60
"https://openalex.org/A5051538410","Gunnar Alexander Schmitz","Assistant Professor / Researcher","","",2338,2262,18
"https://openalex.org/A5002275174","Jaakko Kaprio","Professor / Expert","","",2336,193041,184
"https://openalex.org/A5044633009","C. M. Hawkes","Professor / Expert","","",2335,130815,151
"https://openalex.org/A5079752137","Dorret I. Boomsma","Professor / Expert","","",2335,185954,203
"https://openalex.org/A5107061555","A. Ivanov","Professor / Expert","","",2332,141890,159
"https://openalex.org/A5071296637","Pavlo Bohutskyi","Assistant Professor / Researcher","","",2330,1870,18
"https://openalex.org/A5133644099","William Kew","Student / Beginner","","",2330,0,0
"https://openalex.org/A5069151214","Peter R. Galle","Professor / Expert","","",2329,107619,128
"https://openalex.org/A5075012306","Ulrich S. Schubert","Professor / Expert","","",2327,101017,138
"https://openalex.org/A5018210688","Patrick De Clercq","Professor / Expert","","",2326,10719,54
"https://openalex.org/A5031846245","P. Elmer","Professor / Expert","","",2325,112807,145
"https://openalex.org/A5056577532","N. Louise Glass","Professor / Expert","","",2325,20037,72
"https://openalex.org/A5043408422","Luca Benini","Professor / Expert","","",2324,57728,107
"https://openalex.org/A5046737002","M. Bóna","Professor / Expert","","",2323,128889,157
"https://openalex.org/A5068632927","T. J. Kim","Professor / Expert","","",2323,133355,149
"https://openalex.org/A5073761054","Giovanni Martinelli","Professor / Expert","","",2323,60149,112
"https://openalex.org/A5101436495","S. Li","Professor / Expert","","",2321,160501,176
"https://openalex.org/A5100765571","Arun Kumar","Professor / Expert","","",2320,145794,157
"https://openalex.org/A5049385583","Elias Jabbour","Professor / Expert","","",2319,56185,115
"https://openalex.org/A5134920942","Elizabeth Eder","Student / Beginner","","",2318,0,0
